LEP_Zdata 19 19
1	 INC	 0	 8315.16	 91.3	 2.4952	 0.0	0.0006830999718319808	 0.027376561872073612	6.318707940695523e-05	 0.0025323452792143006	7.203063549941645e-05	 0.002886768014564622	9.625696354985062e-05	 0.003857685297765735	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.00030412053541621127	 0.012188222804432962	0.002170803042667684	 0.08699916009408801	0.0	 0.0	-6.730732664715915e-06	 -0.00026974722125344317	0.0	 0.0	-2.748293579008079e-06	 -0.00011014321813915033	0.0	 0.0
2	 INC	 0	 8315.16	 91.3	 41541.0	 0.0	-36.99999999999867	 -0.08906863099106586	-8.37275114767131e-06	 -2.015539141491854e-08	-4.118602259825339e-06	 -9.914547699442333e-09	-3.2013799670737387e-06	 -7.706554890526801e-09	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	1.5211193067140745e-10	 3.6617301141380196e-13	4.219833970840788e-08	 1.0158238778172862e-10	0.0	 0.0	-2.7851446473455685e-10	 -6.7045681311128e-13	0.0	 0.0	-7.534166295862583e-11	 -1.8136699395446868e-13	0.0	 0.0
3	 INC	 0	 8315.16	 91.3	 20.804	 0.0	-0.005250010015481998	 -0.025235579770630644	0.049011093980344124	 0.23558495472190025	-0.008163452189691877	 -0.03923982017733069	-0.0019251465735073527	 -0.009253732808629844	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	4.3246069433789216e-05	 0.00020787381962021352	-7.099188874943962e-06	 -3.412415340772911e-05	0.0	 0.0	9.072718278143369e-08	 4.36104512504488e-07	0.0	 0.0	-2.739381305153941e-07	 -1.3167570203585567e-06	0.0	 0.0
4	 INC	 0	 8315.16	 91.3	 20.785	 0.0	-0.004323003983347464	 -0.020798672039198766	0.0036623282560085003	 0.017620054154479193	0.0031918194361909066	 0.0153563600490301	0.03235291662316853	 0.15565511966884069	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	-4.672887396655574e-06	 -2.248201778520844e-05	-6.37958701243184e-06	 -3.069322594386259e-05	0.0	 0.0	2.831918172380392e-07	 1.3624816802407468e-06	0.0	 0.0	-5.925184026480739e-07	 -2.85070196126088e-06	0.0	 0.0
5	 INC	 0	 8315.16	 91.3	 20.764	 0.0	-0.004140006650880557	 -0.019938386875749167	0.008863768492930729	 0.04268815494572688	0.04383976808620914	 0.2111335392323692	-0.0027145296105458724	 -0.013073249906308381	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	-2.4468248579233064e-06	 -1.178397639146266e-05	-3.1374905524899053e-06	 -1.511024153578263e-05	0.0	 0.0	-5.850332749262653e-07	 -2.8175364810550248e-06	0.0	 0.0	4.679457790184003e-08	 2.2536398527181674e-07	0.0	 0.0
6	 INC	 0	 8315.16	 91.3	 0.0145	 0.0	-2.4998233108681934e-06	 -0.017240160764608232	-0.0009122890701683902	 -6.291648759782001	0.0001973656102125572	 1.361142139396946	8.629063071543492e-05	 0.5951077980374823	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0022992841147289563	 15.85713182571694	-0.0002864430508413453	 -1.9754693161472088	0.0	 0.0	4.760906234446212e-05	 0.3283383609962905	0.0	 0.0	1.7304967053142096e-05	 0.1193446003664972	0.0	 0.0
7	 INC	 0	 8315.16	 91.3	 0.0169	 0.0	-3.9000065989708755e-06	 -0.023076962124088024	2.60643741690528e-05	 0.15422706608906983	-3.511559369418062e-06	 -0.020778457807207468	1.2806136247951088e-05	 0.0757759541298881	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	-3.516764849312959e-05	 -0.20809259463390292	9.76800509299606e-06	 0.05779884670411871	0.0	 0.0	0.00013997289006022432	 0.8282419530190789	0.0	 0.0	0.0012915898911661108	 7.642543734710716	0.0	 0.0
8	 INC	 0	 8315.16	 91.3	 0.0188	 0.0	-3.400005635002361e-06	 -0.018085136356395536	2.354350506916348e-05	 0.12523140994235893	1.0066044512306333e-05	 0.053542789959076235	-9.336908440714792e-06	 -0.04966440659954676	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	-6.046397855768298e-05	 -0.32161690722171793	1.5857131329152625e-05	 0.08434644324017353	0.0	 0.0	0.0016952460545500377	 9.017266247606583	0.0	 0.0	-0.00010714062457771337	 -0.5698969392431562	0.0	 0.0
9	 INC	 0	 8315.16	 91.3	 0.1516	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	-0.00010714445381066173	 -0.07067576108882699	-7.573312934548413e-06	 -0.004995589006958056	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.002097251227428129	 1.3834110998866285	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0
10	 INC	 0	 8315.16	 91.3	 0.142	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	-0.010646323583970121	 -7.497410974626846	-0.010566724479812299	 -7.441355267473451	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0	-1.1309869015527632e-05	 -0.007964696489808193	0.0	 0.0	0.0	 0.0	0.0	 0.0	0.0	 0.0
