CMS_TTBAR_13TEV_LJETS_2D_TTM_ABSYTTNORM	36	35
   1	HQP_YQQ	1.500000000000e-01	1.122250000000e+05	1.300000000000e+04	1.219000000000e-03	0.000000000000e+00	2.698000000000e-05	2.213289581624e+00	2.386590946451e-05	1.957826863372e+00	1.027655021817e-05	8.430311909899e-01	-1.296540417456e-07	-1.063609858455e-02	5.294198085820e-06	4.343066518310e-01	-4.212013778388e-06	-3.455302525339e-01	3.530577078659e-06	2.896289646152e-01	2.719817645551e-06	2.231187568131e-01	-1.603317384865e-06	-1.315272670111e-01	-2.406956719831e-06	-1.974533814463e-01	-1.305256699077e-06	-1.070760212533e-01	2.862201827025e-06	2.347991654655e-01	-6.484024195076e-07	-5.319133876190e-02	5.125745112975e-06	4.204877040996e-01	5.365058397507e-08	4.401196388439e-03	3.731908006362e-06	3.061450374374e-01	-3.313129470368e-06	-2.717907686931e-01	1.233910533020e-06	1.012231774421e-01	-3.928923699728e-07	-3.223071123649e-02	-1.485178551625e-07	-1.218358122744e-02	-7.445952504440e-09	-6.108246517178e-04	-4.482909840950e-08	-3.677530632444e-03	-2.113180538680e-07	-1.733536126891e-02	1.912078920004e-07	1.568563511078e-02	1.567651024178e-08	1.286013965691e-03	6.435308086241e-08	5.279169882068e-03	2.631757605571e-08	2.158947994726e-03	-5.876226473021e-08	-4.820530330616e-03	-3.565751152159e-09	-2.925144505463e-04	-9.622949254292e-08	-7.894133924768e-03	-3.945590614545e-08	-3.236743736296e-03	0.000000000000e+00	0.000000000000e+00	-1.276123094577e-09	-1.046860619013e-04	2.342941902827e-11	1.922019608554e-06	-1.627847922429e-10	-1.335396162780e-05	9.055622950589e-11	7.428730886455e-06	
   2	HQP_YQQ	4.500000000000e-01	1.122250000000e+05	1.300000000000e+04	1.172000000000e-03	0.000000000000e+00	2.468000000000e-05	2.105802047782e+00	2.188121216465e-05	1.866997624970e+00	8.180861627380e-06	6.980257361246e-01	-7.647291109077e-06	-6.524992413888e-01	-2.725438825683e-06	-2.325459748876e-01	-6.058323965724e-06	-5.169218400788e-01	-1.313949168718e-06	-1.121117038156e-01	1.891747614044e-06	1.614119124611e-01	5.957948289273e-06	5.083573625659e-01	4.670105239787e-06	3.984731433265e-01	-1.525969592947e-06	-1.302021836986e-01	-2.644720835291e-06	-2.256587743422e-01	5.226739475551e-06	4.459675320436e-01	-1.435004358805e-06	-1.224406449492e-01	-2.317054838534e-06	-1.977009247896e-01	2.827953294950e-06	2.412929432551e-01	2.253282274035e-06	1.922595796959e-01	-2.432802625353e-08	-2.075770158151e-03	8.636743051999e-08	7.369234686006e-03	2.139969340240e-08	1.825912406348e-03	1.141636103870e-07	9.740922387969e-03	-1.947551293358e-08	-1.661733185459e-03	9.619721798136e-08	8.207953752676e-03	2.518540754171e-07	2.148925558166e-02	-1.588013152033e-08	-1.354960027332e-03	7.097665584755e-08	6.056028655934e-03	3.407121311877e-08	2.907100095458e-03	-3.808615461400e-08	-3.249671895392e-03	-6.011095496295e-08	-5.128921071924e-03	-9.668580208713e-08	-8.249641816308e-03	-3.871184300051e-08	-3.303058276494e-03	0.000000000000e+00	0.000000000000e+00	-1.280538682635e-09	-1.092609797470e-04	2.395263443323e-11	2.043740139354e-06	-1.665061791000e-10	-1.420701186860e-05	5.662045757329e-11	4.831097062568e-06	
   3	HQP_YQQ	7.500000000000e-01	1.122250000000e+05	1.300000000000e+04	1.075000000000e-03	0.000000000000e+00	2.247000000000e-05	2.090232558140e+00	2.029615697834e-05	1.888014602637e+00	9.230360535721e-06	8.586381893694e-01	4.279290207671e-06	3.980735076904e-01	2.963921772709e-06	2.757136532752e-01	-3.912460083216e-06	-3.639497751829e-01	-3.978263732141e-06	-3.700710448503e-01	7.918021101095e-07	7.365601024274e-02	-6.489437083739e-06	-6.036685659292e-01	-5.847646207125e-06	-5.439670890348e-01	-1.477869900874e-06	-1.374762698487e-01	9.198465829673e-07	8.556712399696e-02	-5.167299106844e-07	-4.806789866831e-02	2.831681452069e-07	2.634122280994e-02	-2.416254992293e-06	-2.247679062599e-01	-2.702625091831e-06	-2.514069852866e-01	3.672400999489e-06	3.416186976268e-01	-1.229005612704e-06	-1.143261035074e-01	1.472260148857e-06	1.369544324518e-01	4.409753769155e-08	4.102096529447e-03	1.408563586963e-07	1.310291708803e-02	1.108560021567e-07	1.031218624714e-02	3.082403036140e-07	2.867351661526e-02	2.464725304453e-07	2.292767725073e-02	-3.425162248840e-08	-3.186197440781e-03	2.320218945419e-08	2.158343205041e-03	3.549187147885e-08	3.301569439893e-03	-1.002824169677e-08	-9.328596927226e-04	-1.120253216210e-07	-1.042096015079e-02	-9.638659864978e-08	-8.966195223236e-03	-3.871298708259e-08	-3.601208100706e-03	0.000000000000e+00	0.000000000000e+00	-1.277640747945e-09	-1.188503021344e-04	6.924496729707e-12	6.441392306704e-07	-2.227938206498e-10	-2.072500657207e-05	-2.138677312137e-11	-1.989467267104e-06	
   4	HQP_YQQ	1.050000000000e+00	1.122250000000e+05	1.300000000000e+04	9.020000000000e-04	0.000000000000e+00	1.827000000000e-05	2.025498891353e+00	1.651133493441e-05	1.830524937296e+00	4.814500367940e-06	5.337583556475e-01	-7.073372812913e-06	-7.841876732720e-01	4.052766173723e-06	4.493088884394e-01	5.547866235171e-07	6.150627755179e-02	3.973970126709e-07	4.405731847792e-02	-2.550855645200e-06	-2.827999606651e-01	5.751627541324e-06	6.376527207676e-01	4.824517785844e-06	5.348689341291e-01	-4.526463353210e-08	-5.018252054556e-03	3.475009038517e-06	3.852559909664e-01	-1.451642557055e-06	-1.609359819351e-01	1.232219583203e-06	1.366097098895e-01	2.093528507499e-06	2.320985041573e-01	-5.376720402182e-06	-5.960887363838e-01	-1.484066262651e-06	-1.645306277884e-01	-9.590649545366e-07	-1.063264916338e-01	2.115559397383e-06	2.345409531466e-01	-7.803785808155e-09	-8.651647237422e-04	5.587680531981e-08	6.194767773815e-03	2.337755915374e-07	2.591747134561e-02	1.585978467431e-07	1.758290983848e-02	9.502309607244e-08	1.053471131623e-02	-2.238097369054e-08	-2.481260941302e-03	1.291519559194e-09	1.431839866068e-04	2.393460966096e-08	2.653504397002e-03	-2.223551319391e-09	-2.465134500433e-04	-1.133442230779e-07	-1.256587839001e-02	-9.207418946665e-08	-1.020778153732e-02	-3.866416969015e-08	-4.286493313763e-03	0.000000000000e+00	0.000000000000e+00	-1.258154540029e-09	-1.394849822649e-04	1.504185290731e-11	1.667611187064e-06	-2.345003513566e-10	-2.599782165816e-05	-8.744497017374e-11	-9.694564320814e-06	
   5	HQP_YQQ	1.350000000000e+00	1.122250000000e+05	1.300000000000e+04	7.132000000000e-04	0.000000000000e+00	1.317000000000e-05	1.846606842400e+00	1.150379935661e-05	1.612983645066e+00	4.335404119860e-06	6.078805552244e-01	2.709242290480e-06	3.798713250813e-01	-4.150646957455e-06	-5.819751763118e-01	-2.496886740726e-06	-3.500962900625e-01	3.234813603549e-06	4.535633207443e-01	-2.137239557281e-06	-2.996690349525e-01	-4.701869541693e-06	-6.592638168386e-01	-2.555967822082e-06	-3.583802330457e-01	-9.667577688704e-07	-1.355521268747e-01	-4.194285885342e-06	-5.880939267165e-01	5.063650612590e-06	7.099902709745e-01	-3.791538327346e-06	-5.316234334473e-01	4.144678741121e-06	5.811383540551e-01	-2.083874730611e-06	-2.921865858961e-01	-3.277968175769e-06	-4.596141581281e-01	4.158178672166e-08	5.830312215600e-03	1.498562148138e-07	2.101180802213e-02	-4.534862308620e-08	-6.358472109674e-03	3.055517602067e-09	4.284236682651e-04	5.066704833076e-08	7.104185127700e-03	-1.366406052702e-07	-1.915880612314e-02	1.154565689134e-07	1.618852620771e-02	1.478441267279e-08	2.072968686594e-03	1.468489459914e-08	2.059014946599e-03	1.747543338577e-08	2.450285107371e-03	-5.176974306142e-08	-7.258797400648e-03	-9.318195987410e-08	-1.306533368958e-02	-9.378313805870e-08	-1.314962676089e-02	-3.921730196069e-08	-5.498780420736e-03	0.000000000000e+00	0.000000000000e+00	-1.241587805846e-09	-1.740869049138e-04	5.413362611183e-11	7.590244827795e-06	-2.438003644368e-10	-3.418401071745e-05	-1.355355022681e-10	-1.900385617892e-05	
   6	HQP_YQQ	2.000000000000e+00	1.122250000000e+05	1.300000000000e+04	3.258000000000e-04	0.000000000000e+00	7.381000000000e-06	2.265500306937e+00	5.540925489250e-06	1.700713778162e+00	-1.624500363213e-06	-4.986188960137e-01	-5.882379270866e-07	-1.805518499345e-01	1.390243790834e-06	4.267169400965e-01	-1.321606817427e-06	-4.056497291060e-01	-6.931463347200e-07	-2.127520978269e-01	-7.572703475686e-07	-2.324341152758e-01	7.856822369171e-07	2.411547688512e-01	1.383842420972e-07	4.247521243007e-02	3.895579145958e-06	1.195696484333e+00	1.488634737770e-07	4.569167396470e-02	-5.995679725867e-07	-1.840294575159e-01	5.674957035874e-07	1.741852988298e-01	4.683453586937e-07	1.437524121221e-01	-2.613057190547e-06	-8.020433365706e-01	9.698477496334e-07	2.976819366585e-01	2.066300716649e-07	6.342236699351e-02	-4.392294583130e-06	-1.348156716737e+00	1.170389731359e-08	3.592356449844e-03	-2.478171961444e-07	-7.606420998907e-02	-7.570789567637e-07	-2.323753704002e-01	-3.563662353353e-07	-1.093819015762e-01	1.037335877239e-06	3.183965246282e-01	1.024783009050e-07	3.145435877993e-02	1.240612626111e-07	3.807896335515e-02	1.003403312719e-07	3.079813728418e-02	-2.543907634563e-07	-7.808187951392e-02	-2.714711506926e-07	-8.332447842008e-02	-3.188393851161e-07	-9.786353134319e-02	-1.315739260937e-07	-4.038487602631e-02	0.000000000000e+00	0.000000000000e+00	-4.187047365591e-09	-1.285158798524e-03	1.404478630386e-10	4.310861357844e-05	-8.045944125889e-10	-2.469596109849e-04	-2.457477617332e-10	-7.542902447305e-05	
   7	HQP_YQQ	1.500000000000e-01	2.209000000000e+05	1.300000000000e+04	2.320000000000e-03	0.000000000000e+00	3.226000000000e-05	1.390517241379e+00	-2.405013991960e-05	-1.036643962052e+00	2.245924510566e-05	9.680709097268e-01	-9.345793754818e-06	-4.028359377077e-01	-7.053564687783e-06	-3.040329606803e-01	-1.454790707911e-06	-6.270649603063e-02	-1.175587417126e-05	-5.067187142782e-01	-3.028549042211e-06	-1.305409069919e-01	1.077938382584e-07	4.646286131829e-03	-1.363063448189e-06	-5.875273483575e-02	-1.366957051480e-06	-5.892056256381e-02	-1.069716282784e-06	-4.610846046483e-02	-1.086021895336e-06	-4.681128859207e-02	4.385081111446e-07	1.890121168727e-02	-2.284005737530e-06	-9.844852316942e-02	-8.103634199853e-07	-3.492945775799e-02	-1.849118077490e-06	-7.970336540905e-02	9.585821421817e-07	4.131819578369e-02	-2.354278310531e-07	-1.014775133850e-02	-1.247272459459e-07	-5.376174394219e-03	-6.136270129881e-08	-2.644944021501e-03	3.418927153301e-08	1.473675497112e-03	-1.720144995996e-07	-7.414418086191e-03	9.523879483449e-08	4.105120467004e-03	1.056599868473e-08	4.554309777899e-04	3.499343512226e-08	1.508337720787e-03	2.511112381613e-08	1.082376026557e-03	-3.636433470575e-08	-1.567428220075e-03	-1.981718942632e-08	-8.541891994103e-04	-5.403624621390e-08	-2.329148543702e-03	-2.267229551332e-08	-9.772541169537e-04	0.000000000000e+00	0.000000000000e+00	-7.549068117115e-10	-3.253908671170e-05	1.905410162694e-11	8.212974839198e-07	-1.040539806168e-10	-4.485085371412e-06	6.731524444063e-11	2.901519156924e-06	
   8	HQP_YQQ	4.500000000000e-01	2.209000000000e+05	1.300000000000e+04	2.210000000000e-03	0.000000000000e+00	2.905000000000e-05	1.314479638009e+00	-2.153750281645e-05	-9.745476387536e-01	2.233547677994e-05	1.010655057916e+00	1.089089814662e-05	4.928008211141e-01	1.405905641530e-05	6.361563988822e-01	3.484901791282e-06	1.576878638589e-01	4.222304799002e-06	1.910545157920e-01	-2.105702118417e-06	-9.528063884241e-02	-7.671321252318e-07	-3.471186087022e-02	3.107248478857e-06	1.405994786813e-01	8.683135839963e-07	3.929020742065e-02	2.605434571650e-06	1.178929670430e-01	2.483887868284e-06	1.123931162120e-01	-1.549655874884e-06	-7.012017533410e-02	1.073238301400e-06	4.856281906786e-02	9.184670333128e-07	4.155959426755e-02	1.059093965374e-06	4.792280386307e-02	1.970672310771e-07	8.917069279507e-03	-6.523522706611e-08	-2.951820229236e-03	4.882341764444e-08	2.209204418300e-03	1.628929715737e-07	7.370722695643e-03	5.953674403536e-08	2.693970318342e-03	1.311656675746e-07	5.935098080297e-03	1.190292394487e-07	5.385938436591e-03	6.500628875605e-09	2.941461029685e-04	1.368877336431e-08	6.194015096974e-04	2.139336675297e-08	9.680256449310e-04	-2.699359211033e-08	-1.221429507255e-03	-4.058854956372e-08	-1.836585953110e-03	-5.368224936230e-08	-2.429061057118e-03	-2.216292157993e-08	-1.002847130313e-03	0.000000000000e+00	0.000000000000e+00	-7.605940423305e-10	-3.441602001495e-05	1.463438331685e-11	6.621892903553e-07	-1.118555940465e-10	-5.061339097126e-06	6.521704893342e-11	2.950997689295e-06	
   9	HQP_YQQ	7.500000000000e-01	2.209000000000e+05	1.300000000000e+04	1.914000000000e-03	0.000000000000e+00	2.293000000000e-05	1.198014629049e+00	-2.128062083858e-05	-1.111840169205e+00	4.259534894588e-06	2.225462327371e-01	-1.810502537305e-05	-9.459260905458e-01	-1.654536695613e-06	-8.644392349075e-02	-3.604287767739e-06	-1.883117955977e-01	1.299406840501e-05	6.788959459255e-01	3.395793165521e-07	1.774186606855e-02	4.715126209971e-07	2.463493317644e-02	-4.232474148152e-06	-2.211324006349e-01	-2.425627573441e-07	-1.267308032101e-02	-8.842103064331e-07	-4.619698570706e-02	3.727107368034e-07	1.947287026141e-02	2.018818547808e-06	1.054764131561e-01	2.569124173685e-06	1.342280132542e-01	-1.389787196995e-07	-7.261166128502e-03	2.019912907490e-06	1.055335897330e-01	-6.080851903696e-07	-3.177038612171e-02	3.346108585012e-07	1.748228100842e-02	-3.216614870937e-08	-1.680572032882e-03	1.249109920901e-07	6.526175135321e-03	1.530312660664e-07	7.995363953313e-03	2.717884262084e-07	1.420002226794e-02	1.248835091572e-07	6.524739245414e-03	-1.280030504603e-08	-6.687724684444e-04	-7.464846874162e-09	-3.900128983366e-04	1.025325723186e-08	5.356978700033e-04	-1.130211889947e-08	-5.904973301708e-04	-6.195239345032e-08	-3.236802165639e-03	-5.402772918689e-08	-2.822765370266e-03	-2.219606222589e-08	-1.159668872826e-03	0.000000000000e+00	0.000000000000e+00	-7.566061973906e-10	-3.953010435688e-05	2.652018624553e-12	1.385589668000e-07	-1.241708859606e-10	-6.487507103479e-06	2.794927201182e-11	1.460254546072e-06	
  10	HQP_YQQ	1.050000000000e+00	2.209000000000e+05	1.300000000000e+04	1.572000000000e-03	0.000000000000e+00	2.155000000000e-05	1.370865139949e+00	-1.886926953755e-05	-1.200335212312e+00	-9.396690078293e-07	-5.977538217744e-02	1.515937141687e-05	9.643366041263e-01	-7.746050470274e-06	-4.927513021803e-01	-1.514885065289e-05	-9.636673443314e-01	2.135469719414e-06	1.358441297337e-01	3.833724287386e-06	2.438755908007e-01	2.096891181467e-07	1.333900242663e-02	3.492112718448e-06	2.221445749649e-01	1.197062715520e-06	7.614902770483e-02	-1.021056360067e-06	-6.495269466078e-02	7.955995713124e-07	5.061065975270e-02	3.520975755200e-06	2.239806460051e-01	-5.622055277699e-07	-3.576371041793e-02	-1.715243738701e-06	-1.091121971184e-01	-3.201472875538e-07	-2.036560353396e-02	-6.265558856269e-07	-3.985724463276e-02	6.611063108816e-07	4.205510883471e-02	6.278253369511e-08	3.993799853378e-03	3.021680171345e-08	1.922188404164e-03	2.565780029724e-07	1.632175591428e-02	2.744758654046e-08	1.746029678146e-03	4.641857662186e-08	2.952835662968e-03	-1.367580281513e-08	-8.699620111405e-04	-9.819547141166e-09	-6.246531260283e-04	2.156795756867e-09	1.372007478923e-04	-7.772279231850e-09	-4.944197984637e-04	-4.704705997758e-08	-2.992815520202e-03	-5.455011966301e-08	-3.470109393321e-03	-2.276517012595e-08	-1.448166038546e-03	0.000000000000e+00	0.000000000000e+00	-7.441657210236e-10	-4.733878632466e-05	2.118278502904e-11	1.347505408972e-06	-1.178257912073e-10	-7.495279338887e-06	-3.043223054283e-11	-1.935892528170e-06	
  11	HQP_YQQ	1.350000000000e+00	2.209000000000e+05	1.300000000000e+04	1.176000000000e-03	0.000000000000e+00	2.284000000000e-05	1.942176870748e+00	-1.625750394156e-05	-1.382440811357e+00	-1.678506328866e-05	-1.427301300056e+00	-6.838386342756e-06	-5.814954373092e-01	1.599873470992e-05	1.360436624993e+00	-8.959429895863e-06	-7.618562836618e-01	-6.346855862985e-06	-5.396986278049e-01	1.595317707503e-06	1.356562676448e-01	1.033828444315e-06	8.791058199958e-02	-2.749882314660e-06	-2.338335301581e-01	-8.207356916053e-07	-6.979044996644e-02	1.786161821330e-06	1.518845086165e-01	3.660892424487e-06	3.113003762319e-01	-8.943313752326e-07	-7.604858632930e-02	-1.439125618907e-06	-1.223746274581e-01	-6.464467838895e-07	-5.496996461645e-02	-1.279629161695e-06	-1.088120035455e-01	3.112945713575e-07	2.647062681611e-02	3.958586386572e-07	3.366144886541e-02	-8.686783246013e-08	-7.386720447290e-03	5.288388156773e-08	4.496928704739e-03	6.372335066487e-09	5.418652267421e-04	-1.937645956866e-07	-1.647658126587e-02	4.616003903460e-08	3.925173387296e-03	-4.612738940944e-10	-3.922397058626e-05	2.405682991319e-08	2.045648802142e-03	1.531298761525e-08	1.302124797215e-03	-2.579793381882e-08	-2.193701855342e-03	-3.667032260153e-08	-3.118224711015e-03	-5.607315344584e-08	-4.768125293014e-03	-2.268137488385e-08	-1.928688340464e-03	0.000000000000e+00	0.000000000000e+00	-7.364214003252e-10	-6.262086737459e-05	1.942272021749e-11	1.651591855229e-06	-1.161110593242e-10	-9.873389398312e-06	-7.124126830626e-11	-6.057930978424e-06	
