ATLAS_WZ_13TEV_2016_MTWZ 9 6
1	 EWK_PT	 70.0	 91.188	 13000.0	 7.77	 0.55167	-0.55167	 -7.1000000000000005	-0.03885	 -0.5000000000000001	-0.2331	 -3.0	-0.13209	 -1.7000000000000002	-0.13209	 -1.7000000000000002	-0.06993	 -0.9000000000000001	-0.83916	 -10.8	-0.26418	 -3.4000000000000004	-0.22533	 -2.9000000000000004
2	 EWK_PT	 160.0	 91.188	 13000.0	 25.65	 0.8208	-0.8208	 -3.2	-0.0513	 -0.2	-0.5643	 -2.2	-0.28215	 -1.1	-0.4104	 -1.6	-0.12825	 -0.5000000000000001	-0.8721	 -3.4	-0.513	 -2.0000000000000004	-0.513	 -2.0000000000000004
3	 EWK_PT	 215.0	 91.188	 13000.0	 21.74	 0.73916	-0.73916	 -3.4	-0.04348	 -0.2	-0.28262	 -1.3	-0.26088	 -1.2000000000000002	-0.34784	 -1.6	-0.06522	 -0.30000000000000004	-0.52176	 -2.4000000000000004	-0.4348	 -2.0000000000000004	-0.28262	 -1.3
4	 EWK_PT	 350.0	 91.188	 13000.0	 7.76	 0.41128	-0.41128	 -5.3	-0.03104	 -0.4	-0.00776	 -0.1	-0.12416	 -1.6	-0.13968	 -1.8	-0.04656	 -0.6	-0.194	 -2.5000000000000004	-0.32592	 -4.2	-0.1164	 -1.5000000000000002
5	 EWK_PT	 575.0	 91.188	 13000.0	 0.59	 0.12331	-0.12331	 -20.9	-0.00826	 -1.4	-0.00354	 -0.6000000000000001	-0.01475	 -2.5	-0.01711	 -2.9000000000000004	-0.00885	 -1.5	-0.01121	 -1.9000000000000001	-0.04543	 -7.700000000000001	-0.00413	 -0.7
6	 EWK_PT	 800.0	 91.188	 13000.0	 0.42	 0.09114	-0.09114	 -21.700000000000003	-0.0084	 -2.0	-0.00252	 -0.6	-0.01302	 -3.1	-0.01722	 -4.1000000000000005	-0.00504	 -1.2	-0.0147	 -3.5	-0.02016	 -4.8	-0.0042	 -1.0
