CMS_TTBAR_13TEV_TTMNORM	15	15
   1	HQP_MQQ	3.250000000000e+02	3.003289000000e+04	1.300000000000e+04	1.505000000000e-03	0.000000000000e+00	-5.862723600271e-05	-3.895497408818e+00	-1.014897326141e-05	-6.743503828178e-01	-9.849206552901e-06	-6.544323290964e-01	-3.814131720616e-06	-2.534306791107e-01	-1.342228298398e-06	-8.918460454469e-02	-8.618867210641e-07	-5.726822066871e-02	-6.703046189894e-07	-4.453851288966e-02	-4.044758921910e-07	-2.687547456418e-02	-3.080223664852e-07	-2.046660242427e-02	-1.579018791842e-07	-1.049181921490e-02	-1.032121455196e-07	-6.857949868414e-03	4.782838759496e-08	3.177965953153e-03	-2.813486410649e-08	-1.869426186478e-03	-1.387970161241e-08	-9.222393097944e-04	2.510830611613e-10	1.668325987783e-05	
   2	HQP_MQQ	4.400000000000e+02	3.003289000000e+04	1.300000000000e+04	3.812000000000e-03	0.000000000000e+00	6.325644681836e-05	1.659403116956e+00	-9.609237590887e-06	-2.520786356476e-01	-1.485996562791e-05	-3.898207142684e-01	-4.377436219320e-06	-1.148330592686e-01	-3.961652171005e-07	-1.039258177074e-02	-1.814041457895e-07	-4.758765629315e-03	-2.050987690466e-07	-5.380345462921e-03	-1.901754493301e-07	-4.988862784105e-03	-1.579007892546e-07	-4.142203285797e-03	-8.342671511781e-08	-2.188528728169e-03	-5.523282761374e-08	-1.448919926908e-03	2.554050317246e-08	6.700027065179e-04	-1.502481023107e-08	-3.941450742672e-04	-7.385783400526e-09	-1.937508761943e-04	1.337007600314e-10	3.507365163469e-06	
   3	HQP_MQQ	5.200000000000e+02	3.003289000000e+04	1.300000000000e+04	2.374000000000e-03	0.000000000000e+00	1.053924417560e-05	4.439445735298e-01	2.404497167466e-05	1.012846321595e+00	7.361769414018e-06	3.100998068247e-01	-8.177368946450e-06	-3.444553052422e-01	-4.771731057836e-06	-2.009996233292e-01	-1.306563649420e-06	-5.503637950380e-02	-3.898047297087e-07	-1.641974430112e-02	-1.928154862444e-07	-8.121966564635e-03	-1.505207349166e-07	-6.340384790084e-03	-8.077145292662e-08	-3.402335843581e-03	-5.377961726722e-08	-2.265358772840e-03	2.551670728449e-08	1.074840239448e-03	-1.507299555773e-08	-6.349197791800e-04	-7.423034829721e-09	-3.126804898787e-04	1.333701903023e-10	5.617952413746e-06	
   4	HQP_MQQ	6.000000000000e+02	3.003289000000e+04	1.300000000000e+04	1.379000000000e-03	0.000000000000e+00	1.773718037737e-05	1.286234980230e+00	-1.505411922426e-05	-1.091669269345e+00	1.154109433753e-05	8.369176459410e-01	8.042018638462e-06	5.831775662409e-01	-3.195126645970e-06	-2.316988140660e-01	-2.580632267111e-06	-1.871379454033e-01	-1.091525855688e-06	-7.915343406005e-02	-3.102603675192e-07	-2.249893890639e-02	-1.698138357455e-07	-1.231427380315e-02	-7.974702227222e-08	-5.782960280799e-03	-5.193778111459e-08	-3.766336556533e-03	2.530803287886e-08	1.835245313913e-03	-1.504908668533e-08	-1.091304328161e-03	-7.492179145586e-09	-5.433052317321e-04	1.348924630634e-10	9.781904500610e-06	
   5	HQP_MQQ	6.800000000000e+02	3.003289000000e+04	1.300000000000e+04	7.913000000000e-04	0.000000000000e+00	4.257997114387e-06	5.381014930351e-01	1.987928895839e-05	2.512231638871e+00	-4.745396074823e-06	-5.996962055887e-01	6.574905101812e-06	8.308991661585e-01	5.751976205364e-06	7.269020858542e-01	-4.281078293520e-07	-5.410183613699e-02	-1.462868047822e-06	-1.848689558728e-01	-5.118664777979e-07	-6.468677844027e-02	-2.316624029997e-07	-2.927617881963e-02	-8.628342542455e-08	-1.090400927898e-02	-5.161842406091e-08	-6.523243278264e-03	2.486054101274e-08	3.141733983665e-03	-1.490997794341e-08	-1.884238334818e-03	-7.493210907636e-09	-9.469494385992e-04	1.368891629277e-10	1.729927498138e-05	
   6	HQP_MQQ	7.600000000000e+02	3.003289000000e+04	1.300000000000e+04	4.795000000000e-04	0.000000000000e+00	6.921709679593e-06	1.443526523377e+00	-9.493785010359e-06	-1.979934308730e+00	1.368203734122e-05	2.853396734353e+00	-5.629866838899e-06	-1.174111958060e+00	3.634683110078e-06	7.580152471488e-01	3.357349114304e-06	7.001770832751e-01	-3.779545711263e-07	-7.882264257066e-02	-5.693587722236e-07	-1.187400984825e-01	-3.155427473996e-07	-6.580662093839e-02	-1.062659666486e-07	-2.216182828959e-02	-5.449050037592e-08	-1.136402510447e-02	2.455793661949e-08	5.121571766317e-03	-1.466066195492e-08	-3.057489458795e-03	-7.379767318480e-09	-1.539054706670e-03	1.371014073625e-10	2.859257713505e-05	
   7	HQP_MQQ	8.500000000000e+02	3.003289000000e+04	1.300000000000e+04	2.734000000000e-04	0.000000000000e+00	1.398775156445e-06	5.116222225476e-01	6.520835924594e-06	2.385089950473e+00	-2.476080690219e-06	-9.056622861079e-01	7.407990561281e-06	2.709579576182e+00	-3.585605166924e-06	-1.311486893535e+00	2.505722020677e-06	9.165040309717e-01	2.046179654643e-06	7.484197712665e-01	-2.465292339271e-07	-9.017162908817e-02	-4.404991445518e-07	-1.611189263174e-01	-1.684453078741e-07	-6.161130500149e-02	-7.893108866234e-08	-2.887018605060e-02	3.076739382805e-08	1.125361881055e-02	-1.791576823135e-08	-6.552951072182e-03	-8.999696438709e-09	-3.291768997333e-03	1.698220405244e-10	6.211486485896e-05	
   8	HQP_MQQ	9.500000000000e+02	3.003289000000e+04	1.300000000000e+04	1.617000000000e-04	0.000000000000e+00	1.945260009596e-06	1.203005571797e+00	-1.334856638095e-06	-8.255143092734e-01	4.472776931026e-06	2.766095813869e+00	-2.032923374646e-06	-1.257219155625e+00	4.721951012781e-06	2.920192339382e+00	-3.031537023403e-06	-1.874790985407e+00	1.900756455989e-06	1.175483275194e+00	7.745218425162e-07	4.789869155945e-01	-2.159605957364e-07	-1.335563362625e-01	-1.935701022177e-07	-1.197094014952e-01	-1.012409557601e-07	-6.261036225117e-02	3.257466120429e-08	2.014512133846e-02	-1.779417570524e-08	-1.100443766558e-02	-8.785442785252e-09	-5.433174264225e-03	1.681153422243e-10	1.039674348945e-04	
   9	HQP_MQQ	1.075000000000e+03	3.003289000000e+04	1.300000000000e+04	7.802000000000e-05	0.000000000000e+00	8.527919784498e-07	1.093042781915e+00	1.091880039218e-06	1.399487361213e+00	2.146856143062e-07	2.751674113127e-01	1.555077949838e-06	1.993178607841e+00	-9.146034446039e-07	-1.172267937201e+00	1.888038473089e-06	2.419941647128e+00	-1.090677698414e-06	-1.397946293788e+00	1.302796026215e-06	1.669823155877e+00	5.606160667399e-07	7.185543024095e-01	-1.838460002216e-07	-2.356395798790e-01	-1.893216679265e-07	-2.426578671193e-01	5.712229512406e-08	7.321493863632e-02	-2.789006255247e-08	-3.574732447125e-02	-1.300469122740e-08	-1.666840711023e-02	2.443094347581e-10	3.131369325277e-04	
  10	HQP_MQQ	1.225000000000e+03	3.003289000000e+04	1.300000000000e+04	3.938000000000e-05	0.000000000000e+00	3.695930834037e-07	9.385299223051e-01	6.532052926631e-08	1.658723445056e-01	8.320766774147e-07	2.112942299174e+00	6.142799136964e-08	1.559877891560e-01	7.777890443846e-07	1.975086450951e+00	-5.289308470360e-07	-1.343145878710e+00	1.025245110133e-06	2.603466506179e+00	-1.063806235877e-06	-2.701387089582e+00	8.206643748260e-07	2.083962353545e+00	2.542997023529e-07	6.457585128312e-01	-1.366554850691e-07	-3.470174836695e-01	7.358966266742e-08	1.868706517710e-01	-3.259301982447e-08	-8.276541346996e-02	-1.278420277866e-08	-3.246369420685e-02	2.202777941593e-10	5.593646372760e-04	
