#: table_doi: 10.17182/hepdata.115022.v2/t30
#: name: ak7_correlations_y2_y2
#: description: The correlation matrix at the particle level of inclusive jet production cross section as a function of the jet transverse momentum~$p_\mathrm{T}$ for jets in $0.5 < |y| < 1.0$ clustered using the anti-$k_\mathrm{t}$ algorithm with $R=0.7$. It contains contributions from the data and from the \textsc{PYTHIA}~8 sample used to perform the unfolding.
#: data_file: ak7_correlations_y2_y2.yaml
#: keyword observables: correlations
Jet p_{T} [GeV]   Jet p_{T} [GeV] LOW   Jet p_{T} [GeV] HIGH   Jet p_{T} [GeV]   Jet p_{T} [GeV] LOW   Jet p_{T} [GeV] HIGH   correlation
246.0   220.0   272.0   115.0   97.0   133.0   -0.04582
246.0   220.0   272.0   153.5   133.0   174.0   0.11517
246.0   220.0   272.0   197.0   174.0   220.0   -0.44519
246.0   220.0   272.0   246.0   220.0   272.0   1.0
246.0   220.0   272.0   301.0   272.0   330.0   -0.51231
246.0   220.0   272.0   362.5   330.0   395.0   0.23121
246.0   220.0   272.0   431.5   395.0   468.0   -0.096351
246.0   220.0   272.0   508.0   468.0   548.0   0.036528
246.0   220.0   272.0   593.0   548.0   638.0   -0.014228
246.0   220.0   272.0   687.5   638.0   737.0   0.0058862
246.0   220.0   272.0   791.5   737.0   846.0   -0.0023561
246.0   220.0   272.0   906.5   846.0   967.0   0.00095963
246.0   220.0   272.0   1034.0   967.0   1101.0   -0.00036464
246.0   220.0   272.0   1174.5   1101.0   1248.0   0.00015725
246.0   220.0   272.0   1329.0   1248.0   1410.0   -5.5662e-05
246.0   220.0   272.0   1499.0   1410.0   1588.0   2.673e-05
246.0   220.0   272.0   1686.0   1588.0   1784.0   -8.3351e-06
246.0   220.0   272.0   1892.0   1784.0   2000.0   4.8874e-06
246.0   220.0   272.0   2119.0   2000.0   2238.0   -1.0766e-06
246.0   220.0   272.0   2369.0   2238.0   2500.0   9.2746e-07
246.0   220.0   272.0   2643.5   2500.0   2787.0   -7.634e-07
301.0   272.0   330.0   115.0   97.0   133.0   0.020435
301.0   272.0   330.0   153.5   133.0   174.0   -0.053183
301.0   272.0   330.0   197.0   174.0   220.0   0.21176
301.0   272.0   330.0   246.0   220.0   272.0   -0.51231
301.0   272.0   330.0   301.0   272.0   330.0   1.0
301.0   272.0   330.0   362.5   330.0   395.0   -0.52199
301.0   272.0   330.0   431.5   395.0   468.0   0.22023
301.0   272.0   330.0   508.0   468.0   548.0   -0.082991
301.0   272.0   330.0   593.0   548.0   638.0   0.032385
301.0   272.0   330.0   687.5   638.0   737.0   -0.013366
301.0   272.0   330.0   791.5   737.0   846.0   0.0054518
301.0   272.0   330.0   906.5   846.0   967.0   -0.0021677
301.0   272.0   330.0   1034.0   967.0   1101.0   0.0008755
301.0   272.0   330.0   1174.5   1101.0   1248.0   -0.00034683
301.0   272.0   330.0   1329.0   1248.0   1410.0   0.00014214
301.0   272.0   330.0   1499.0   1410.0   1588.0   -5.5781e-05
301.0   272.0   330.0   1686.0   1588.0   1784.0   2.3852e-05
301.0   272.0   330.0   1892.0   1784.0   2000.0   -8.7564e-06
301.0   272.0   330.0   2119.0   2000.0   2238.0   3.995e-06
301.0   272.0   330.0   2369.0   2238.0   2500.0   -1.3923e-06
301.0   272.0   330.0   2643.5   2500.0   2787.0   1.9998e-06
362.5   330.0   395.0   115.0   97.0   133.0   -0.010229
362.5   330.0   395.0   153.5   133.0   174.0   0.024323
362.5   330.0   395.0   197.0   174.0   220.0   -0.094954
362.5   330.0   395.0   246.0   220.0   272.0   0.23121
362.5   330.0   395.0   301.0   272.0   330.0   -0.52199
362.5   330.0   395.0   362.5   330.0   395.0   1.0
362.5   330.0   395.0   431.5   395.0   468.0   -0.51496
362.5   330.0   395.0   508.0   468.0   548.0   0.19709
362.5   330.0   395.0   593.0   548.0   638.0   -0.076455
362.5   330.0   395.0   687.5   638.0   737.0   0.031814
362.5   330.0   395.0   791.5   737.0   846.0   -0.012969
362.5   330.0   395.0   906.5   846.0   967.0   0.0052562
362.5   330.0   395.0   1034.0   967.0   1101.0   -0.0020954
362.5   330.0   395.0   1174.5   1101.0   1248.0   0.00086401
362.5   330.0   395.0   1329.0   1248.0   1410.0   -0.00033365
362.5   330.0   395.0   1499.0   1410.0   1588.0   0.00014235
362.5   330.0   395.0   1686.0   1588.0   1784.0   -5.1727e-05
362.5   330.0   395.0   1892.0   1784.0   2000.0   2.4097e-05
362.5   330.0   395.0   2119.0   2000.0   2238.0   -8.0688e-06
362.5   330.0   395.0   2369.0   2238.0   2500.0   4.7172e-06
362.5   330.0   395.0   2643.5   2500.0   2787.0   -4.0903e-06
431.5   395.0   468.0   115.0   97.0   133.0   0.0034368
431.5   395.0   468.0   153.5   133.0   174.0   -0.0097635
431.5   395.0   468.0   197.0   174.0   220.0   0.03952
431.5   395.0   468.0   246.0   220.0   272.0   -0.096351
431.5   395.0   468.0   301.0   272.0   330.0   0.22023
431.5   395.0   468.0   362.5   330.0   395.0   -0.51496
431.5   395.0   468.0   431.5   395.0   468.0   1.0
431.5   395.0   468.0   508.0   468.0   548.0   -0.47963
431.5   395.0   468.0   593.0   548.0   638.0   0.18893
431.5   395.0   468.0   687.5   638.0   737.0   -0.078845
431.5   395.0   468.0   791.5   737.0   846.0   0.032414
431.5   395.0   468.0   906.5   846.0   967.0   -0.013038
431.5   395.0   468.0   1034.0   967.0   1101.0   0.0053289
431.5   395.0   468.0   1174.5   1101.0   1248.0   -0.0021237
431.5   395.0   468.0   1329.0   1248.0   1410.0   0.00087251
431.5   395.0   468.0   1499.0   1410.0   1588.0   -0.00034256
431.5   395.0   468.0   1686.0   1588.0   1784.0   0.00014442
431.5   395.0   468.0   1892.0   1784.0   2000.0   -5.3503e-05
431.5   395.0   468.0   2119.0   2000.0   2238.0   2.3339e-05
431.5   395.0   468.0   2369.0   2238.0   2500.0   -5.587e-06
431.5   395.0   468.0   2643.5   2500.0   2787.0   6.4109e-06
508.0   468.0   548.0   115.0   97.0   133.0   -0.002072
508.0   468.0   548.0   153.5   133.0   174.0   0.0040417
508.0   468.0   548.0   197.0   174.0   220.0   -0.01505
508.0   468.0   548.0   246.0   220.0   272.0   0.036528
508.0   468.0   548.0   301.0   272.0   330.0   -0.082991
508.0   468.0   548.0   362.5   330.0   395.0   0.19709
508.0   468.0   548.0   431.5   395.0   468.0   -0.47963
508.0   468.0   548.0   508.0   468.0   548.0   1.0
508.0   468.0   548.0   593.0   548.0   638.0   -0.49179
508.0   468.0   548.0   687.5   638.0   737.0   0.208
508.0   468.0   548.0   791.5   737.0   846.0   -0.085281
508.0   468.0   548.0   906.5   846.0   967.0   0.034625
508.0   468.0   548.0   1034.0   967.0   1101.0   -0.013865
508.0   468.0   548.0   1174.5   1101.0   1248.0   0.0056762
508.0   468.0   548.0   1329.0   1248.0   1410.0   -0.0022245
508.0   468.0   548.0   1499.0   1410.0   1588.0   0.0009305
508.0   468.0   548.0   1686.0   1588.0   1784.0   -0.00035025
508.0   468.0   548.0   1892.0   1784.0   2000.0   0.00015237
508.0   468.0   548.0   2119.0   2000.0   2238.0   -5.0038e-05
508.0   468.0   548.0   2369.0   2238.0   2500.0   1.6758e-05
508.0   468.0   548.0   2643.5   2500.0   2787.0   -1.7366e-05
593.0   548.0   638.0   115.0   97.0   133.0   0.00013314
593.0   548.0   638.0   153.5   133.0   174.0   -0.001292
593.0   548.0   638.0   197.0   174.0   220.0   0.0058239
593.0   548.0   638.0   246.0   220.0   272.0   -0.014228
593.0   548.0   638.0   301.0   272.0   330.0   0.032385
593.0   548.0   638.0   362.5   330.0   395.0   -0.076455
593.0   548.0   638.0   431.5   395.0   468.0   0.18893
593.0   548.0   638.0   508.0   468.0   548.0   -0.49179
593.0   548.0   638.0   593.0   548.0   638.0   1.0
593.0   548.0   638.0   687.5   638.0   737.0   -0.52808
593.0   548.0   638.0   791.5   737.0   846.0   0.22042
593.0   548.0   638.0   906.5   846.0   967.0   -0.088857
593.0   548.0   638.0   1034.0   967.0   1101.0   0.035973
593.0   548.0   638.0   1174.5   1101.0   1248.0   -0.014346
593.0   548.0   638.0   1329.0   1248.0   1410.0   0.0058543
593.0   548.0   638.0   1499.0   1410.0   1588.0   -0.0023004
593.0   548.0   638.0   1686.0   1588.0   1784.0   0.00094831
593.0   548.0   638.0   1892.0   1784.0   2000.0   -0.0003536
593.0   548.0   638.0   2119.0   2000.0   2238.0   0.00015043
593.0   548.0   638.0   2369.0   2238.0   2500.0   -4.5334e-05
593.0   548.0   638.0   2643.5   2500.0   2787.0   4.4233e-05
687.5   638.0   737.0   115.0   97.0   133.0   -0.00062673
687.5   638.0   737.0   153.5   133.0   174.0   0.00077056
687.5   638.0   737.0   197.0   174.0   220.0   -0.0024406
687.5   638.0   737.0   246.0   220.0   272.0   0.0058862
687.5   638.0   737.0   301.0   272.0   330.0   -0.013366
687.5   638.0   737.0   362.5   330.0   395.0   0.031814
687.5   638.0   737.0   431.5   395.0   468.0   -0.078845
687.5   638.0   737.0   508.0   468.0   548.0   0.208
687.5   638.0   737.0   593.0   548.0   638.0   -0.52808
687.5   638.0   737.0   687.5   638.0   737.0   1.0
687.5   638.0   737.0   791.5   737.0   846.0   -0.51579
687.5   638.0   737.0   906.5   846.0   967.0   0.21312
687.5   638.0   737.0   1034.0   967.0   1101.0   -0.085105
687.5   638.0   737.0   1174.5   1101.0   1248.0   0.034684
687.5   638.0   737.0   1329.0   1248.0   1410.0   -0.013591
687.5   638.0   737.0   1499.0   1410.0   1588.0   0.0056264
687.5   638.0   737.0   1686.0   1588.0   1784.0   -0.0021373
687.5   638.0   737.0   1892.0   1784.0   2000.0   0.00088945
687.5   638.0   737.0   2119.0   2000.0   2238.0   -0.0003203
687.5   638.0   737.0   2369.0   2238.0   2500.0   0.00010471
687.5   638.0   737.0   2643.5   2500.0   2787.0   -4.182e-05
791.5   737.0   846.0   115.0   97.0   133.0   -0.00025931
791.5   737.0   846.0   153.5   133.0   174.0   -9.8414e-05
791.5   737.0   846.0   197.0   174.0   220.0   0.00095116
791.5   737.0   846.0   246.0   220.0   272.0   -0.0023561
791.5   737.0   846.0   301.0   272.0   330.0   0.0054518
791.5   737.0   846.0   362.5   330.0   395.0   -0.012969
791.5   737.0   846.0   431.5   395.0   468.0   0.032414
791.5   737.0   846.0   508.0   468.0   548.0   -0.085281
791.5   737.0   846.0   593.0   548.0   638.0   0.22042
791.5   737.0   846.0   687.5   638.0   737.0   -0.51579
791.5   737.0   846.0   791.5   737.0   846.0   1.0
791.5   737.0   846.0   906.5   846.0   967.0   -0.49801
791.5   737.0   846.0   1034.0   967.0   1101.0   0.20597
791.5   737.0   846.0   1174.5   1101.0   1248.0   -0.081665
791.5   737.0   846.0   1329.0   1248.0   1410.0   0.033414
791.5   737.0   846.0   1499.0   1410.0   1588.0   -0.013036
791.5   737.0   846.0   1686.0   1588.0   1784.0   0.0053884
791.5   737.0   846.0   1892.0   1784.0   2000.0   -0.002005
791.5   737.0   846.0   2119.0   2000.0   2238.0   0.00078079
791.5   737.0   846.0   2369.0   2238.0   2500.0   -0.00025097
791.5   737.0   846.0   2643.5   2500.0   2787.0   0.00012207
906.5   846.0   967.0   115.0   97.0   133.0   -0.00029924
906.5   846.0   967.0   153.5   133.0   174.0   0.00020714
906.5   846.0   967.0   197.0   174.0   220.0   -0.00040848
906.5   846.0   967.0   246.0   220.0   272.0   0.00095963
906.5   846.0   967.0   301.0   272.0   330.0   -0.0021677
906.5   846.0   967.0   362.5   330.0   395.0   0.0052562
906.5   846.0   967.0   431.5   395.0   468.0   -0.013038
906.5   846.0   967.0   508.0   468.0   548.0   0.034625
906.5   846.0   967.0   593.0   548.0   638.0   -0.088857
906.5   846.0   967.0   687.5   638.0   737.0   0.21312
906.5   846.0   967.0   791.5   737.0   846.0   -0.49801
906.5   846.0   967.0   906.5   846.0   967.0   1.0
906.5   846.0   967.0   1034.0   967.0   1101.0   -0.47235
906.5   846.0   967.0   1174.5   1101.0   1248.0   0.19618
906.5   846.0   967.0   1329.0   1248.0   1410.0   -0.077267
906.5   846.0   967.0   1499.0   1410.0   1588.0   0.031705
906.5   846.0   967.0   1686.0   1588.0   1784.0   -0.012363
906.5   846.0   967.0   1892.0   1784.0   2000.0   0.0051045
906.5   846.0   967.0   2119.0   2000.0   2238.0   -0.0017607
906.5   846.0   967.0   2369.0   2238.0   2500.0   0.00068647
906.5   846.0   967.0   2643.5   2500.0   2787.0   -0.00034837
1034.0   967.0   1101.0   115.0   97.0   133.0   -0.00015555
1034.0   967.0   1101.0   153.5   133.0   174.0   3.2224e-05
1034.0   967.0   1101.0   197.0   174.0   220.0   0.00014196
1034.0   967.0   1101.0   246.0   220.0   272.0   -0.00036464
1034.0   967.0   1101.0   301.0   272.0   330.0   0.0008755
1034.0   967.0   1101.0   362.5   330.0   395.0   -0.0020954
1034.0   967.0   1101.0   431.5   395.0   468.0   0.0053289
1034.0   967.0   1101.0   508.0   468.0   548.0   -0.013865
1034.0   967.0   1101.0   593.0   548.0   638.0   0.035973
1034.0   967.0   1101.0   687.5   638.0   737.0   -0.085105
1034.0   967.0   1101.0   791.5   737.0   846.0   0.20597
1034.0   967.0   1101.0   906.5   846.0   967.0   -0.47235
1034.0   967.0   1101.0   1034.0   967.0   1101.0   1.0
1034.0   967.0   1101.0   1174.5   1101.0   1248.0   -0.45028
1034.0   967.0   1101.0   1329.0   1248.0   1410.0   0.18872
1034.0   967.0   1101.0   1499.0   1410.0   1588.0   -0.073957
1034.0   967.0   1101.0   1686.0   1588.0   1784.0   0.030522
1034.0   967.0   1101.0   1892.0   1784.0   2000.0   -0.011539
1034.0   967.0   1101.0   2119.0   2000.0   2238.0   0.004497
1034.0   967.0   1101.0   2369.0   2238.0   2500.0   -0.0016548
1034.0   967.0   1101.0   2643.5   2500.0   2787.0   0.00072142
1174.5   1101.0   1248.0   115.0   97.0   133.0   -0.0001132
1174.5   1101.0   1248.0   153.5   133.0   174.0   6.0497e-05
1174.5   1101.0   1248.0   197.0   174.0   220.0   -7.0103e-05
1174.5   1101.0   1248.0   246.0   220.0   272.0   0.00015725
1174.5   1101.0   1248.0   301.0   272.0   330.0   -0.00034683
1174.5   1101.0   1248.0   362.5   330.0   395.0   0.00086401
1174.5   1101.0   1248.0   431.5   395.0   468.0   -0.0021237
1174.5   1101.0   1248.0   508.0   468.0   548.0   0.0056762
1174.5   1101.0   1248.0   593.0   548.0   638.0   -0.014346
1174.5   1101.0   1248.0   687.5   638.0   737.0   0.034684
1174.5   1101.0   1248.0   791.5   737.0   846.0   -0.081665
1174.5   1101.0   1248.0   906.5   846.0   967.0   0.19618
1174.5   1101.0   1248.0   1034.0   967.0   1101.0   -0.45028
1174.5   1101.0   1248.0   1174.5   1101.0   1248.0   1.0
1174.5   1101.0   1248.0   1329.0   1248.0   1410.0   -0.43875
1174.5   1101.0   1248.0   1499.0   1410.0   1588.0   0.18501
1174.5   1101.0   1248.0   1686.0   1588.0   1784.0   -0.072851
1174.5   1101.0   1248.0   1892.0   1784.0   2000.0   0.029181
1174.5   1101.0   1248.0   2119.0   2000.0   2238.0   -0.01063
1174.5   1101.0   1248.0   2369.0   2238.0   2500.0   0.0044125
1174.5   1101.0   1248.0   2643.5   2500.0   2787.0   -0.0021261
1329.0   1248.0   1410.0   115.0   97.0   133.0   -6.1078e-05
1329.0   1248.0   1410.0   153.5   133.0   174.0   2.0325e-05
1329.0   1248.0   1410.0   197.0   174.0   220.0   2.0018e-05
1329.0   1248.0   1410.0   246.0   220.0   272.0   -5.5662e-05
1329.0   1248.0   1410.0   301.0   272.0   330.0   0.00014214
1329.0   1248.0   1410.0   362.5   330.0   395.0   -0.00033365
1329.0   1248.0   1410.0   431.5   395.0   468.0   0.00087251
1329.0   1248.0   1410.0   508.0   468.0   548.0   -0.0022245
1329.0   1248.0   1410.0   593.0   548.0   638.0   0.0058543
1329.0   1248.0   1410.0   687.5   638.0   737.0   -0.013591
1329.0   1248.0   1410.0   791.5   737.0   846.0   0.033414
1329.0   1248.0   1410.0   906.5   846.0   967.0   -0.077267
1329.0   1248.0   1410.0   1034.0   967.0   1101.0   0.18872
1329.0   1248.0   1410.0   1174.5   1101.0   1248.0   -0.43875
1329.0   1248.0   1410.0   1329.0   1248.0   1410.0   1.0
1329.0   1248.0   1410.0   1499.0   1410.0   1588.0   -0.43247
1329.0   1248.0   1410.0   1686.0   1588.0   1784.0   0.18195
1329.0   1248.0   1410.0   1892.0   1784.0   2000.0   -0.070275
1329.0   1248.0   1410.0   2119.0   2000.0   2238.0   0.027501
1329.0   1248.0   1410.0   2369.0   2238.0   2500.0   -0.01036
1329.0   1248.0   1410.0   2643.5   2500.0   2787.0   0.0049847
1499.0   1410.0   1588.0   115.0   97.0   133.0   -3.4085e-05
1499.0   1410.0   1588.0   153.5   133.0   174.0   1.6424e-05
1499.0   1410.0   1588.0   197.0   174.0   220.0   -1.2521e-05
1499.0   1410.0   1588.0   246.0   220.0   272.0   2.673e-05
1499.0   1410.0   1588.0   301.0   272.0   330.0   -5.5781e-05
1499.0   1410.0   1588.0   362.5   330.0   395.0   0.00014235
1499.0   1410.0   1588.0   431.5   395.0   468.0   -0.00034256
1499.0   1410.0   1588.0   508.0   468.0   548.0   0.0009305
1499.0   1410.0   1588.0   593.0   548.0   638.0   -0.0023004
1499.0   1410.0   1588.0   687.5   638.0   737.0   0.0056264
1499.0   1410.0   1588.0   791.5   737.0   846.0   -0.013036
1499.0   1410.0   1588.0   906.5   846.0   967.0   0.031705
1499.0   1410.0   1588.0   1034.0   967.0   1101.0   -0.073957
1499.0   1410.0   1588.0   1174.5   1101.0   1248.0   0.18501
1499.0   1410.0   1588.0   1329.0   1248.0   1410.0   -0.43247
1499.0   1410.0   1588.0   1499.0   1410.0   1588.0   1.0
1499.0   1410.0   1588.0   1686.0   1588.0   1784.0   -0.42835
1499.0   1410.0   1588.0   1892.0   1784.0   2000.0   0.17658
1499.0   1410.0   1588.0   2119.0   2000.0   2238.0   -0.06642
1499.0   1410.0   1588.0   2369.0   2238.0   2500.0   0.025837
1499.0   1410.0   1588.0   2643.5   2500.0   2787.0   -0.011909
1686.0   1588.0   1784.0   115.0   97.0   133.0   -2.0244e-05
1686.0   1588.0   1784.0   153.5   133.0   174.0   7.6023e-06
1686.0   1588.0   1784.0   197.0   174.0   220.0   2.55e-06
1686.0   1588.0   1784.0   246.0   220.0   272.0   -8.3351e-06
1686.0   1588.0   1784.0   301.0   272.0   330.0   2.3852e-05
1686.0   1588.0   1784.0   362.5   330.0   395.0   -5.1727e-05
1686.0   1588.0   1784.0   431.5   395.0   468.0   0.00014442
1686.0   1588.0   1784.0   508.0   468.0   548.0   -0.00035025
1686.0   1588.0   1784.0   593.0   548.0   638.0   0.00094831
1686.0   1588.0   1784.0   687.5   638.0   737.0   -0.0021373
1686.0   1588.0   1784.0   791.5   737.0   846.0   0.0053884
1686.0   1588.0   1784.0   906.5   846.0   967.0   -0.012363
1686.0   1588.0   1784.0   1034.0   967.0   1101.0   0.030522
1686.0   1588.0   1784.0   1174.5   1101.0   1248.0   -0.072851
1686.0   1588.0   1784.0   1329.0   1248.0   1410.0   0.18195
1686.0   1588.0   1784.0   1499.0   1410.0   1588.0   -0.42835
1686.0   1588.0   1784.0   1686.0   1588.0   1784.0   1.0
1686.0   1588.0   1784.0   1892.0   1784.0   2000.0   -0.42128
1686.0   1588.0   1784.0   2119.0   2000.0   2238.0   0.17101
1686.0   1588.0   1784.0   2369.0   2238.0   2500.0   -0.065635
1686.0   1588.0   1784.0   2643.5   2500.0   2787.0   0.032247
1892.0   1784.0   2000.0   115.0   97.0   133.0   -1.5036e-05
1892.0   1784.0   2000.0   153.5   133.0   174.0   6.6618e-06
1892.0   1784.0   2000.0   197.0   174.0   220.0   -2.7498e-06
1892.0   1784.0   2000.0   246.0   220.0   272.0   4.8874e-06
1892.0   1784.0   2000.0   301.0   272.0   330.0   -8.7564e-06
1892.0   1784.0   2000.0   362.5   330.0   395.0   2.4097e-05
1892.0   1784.0   2000.0   431.5   395.0   468.0   -5.3503e-05
1892.0   1784.0   2000.0   508.0   468.0   548.0   0.00015237
1892.0   1784.0   2000.0   593.0   548.0   638.0   -0.0003536
1892.0   1784.0   2000.0   687.5   638.0   737.0   0.00088945
1892.0   1784.0   2000.0   791.5   737.0   846.0   -0.002005
1892.0   1784.0   2000.0   906.5   846.0   967.0   0.0051045
1892.0   1784.0   2000.0   1034.0   967.0   1101.0   -0.011539
1892.0   1784.0   2000.0   1174.5   1101.0   1248.0   0.029181
1892.0   1784.0   2000.0   1329.0   1248.0   1410.0   -0.070275
1892.0   1784.0   2000.0   1499.0   1410.0   1588.0   0.17658
1892.0   1784.0   2000.0   1686.0   1588.0   1784.0   -0.42128
1892.0   1784.0   2000.0   1892.0   1784.0   2000.0   1.0
1892.0   1784.0   2000.0   2119.0   2000.0   2238.0   -0.41863
1892.0   1784.0   2000.0   2369.0   2238.0   2500.0   0.1707
1892.0   1784.0   2000.0   2643.5   2500.0   2787.0   -0.07928
2119.0   2000.0   2238.0   115.0   97.0   133.0   -7.5458e-06
2119.0   2000.0   2238.0   153.5   133.0   174.0   3.0166e-06
2119.0   2000.0   2238.0   197.0   174.0   220.0   9.5696e-08
2119.0   2000.0   2238.0   246.0   220.0   272.0   -1.0766e-06
2119.0   2000.0   2238.0   301.0   272.0   330.0   3.995e-06
2119.0   2000.0   2238.0   362.5   330.0   395.0   -8.0688e-06
2119.0   2000.0   2238.0   431.5   395.0   468.0   2.3339e-05
2119.0   2000.0   2238.0   508.0   468.0   548.0   -5.0038e-05
2119.0   2000.0   2238.0   593.0   548.0   638.0   0.00015043
2119.0   2000.0   2238.0   687.5   638.0   737.0   -0.0003203
2119.0   2000.0   2238.0   791.5   737.0   846.0   0.00078079
2119.0   2000.0   2238.0   906.5   846.0   967.0   -0.0017607
2119.0   2000.0   2238.0   1034.0   967.0   1101.0   0.004497
2119.0   2000.0   2238.0   1174.5   1101.0   1248.0   -0.01063
2119.0   2000.0   2238.0   1329.0   1248.0   1410.0   0.027501
2119.0   2000.0   2238.0   1499.0   1410.0   1588.0   -0.06642
2119.0   2000.0   2238.0   1686.0   1588.0   1784.0   0.17101
2119.0   2000.0   2238.0   1892.0   1784.0   2000.0   -0.41863
2119.0   2000.0   2238.0   2119.0   2000.0   2238.0   1.0
2119.0   2000.0   2238.0   2369.0   2238.0   2500.0   -0.41222
2119.0   2000.0   2238.0   2643.5   2500.0   2787.0   0.19282
2369.0   2238.0   2500.0   115.0   97.0   133.0   -1.6198e-06
2369.0   2238.0   2500.0   153.5   133.0   174.0   7.3293e-07
2369.0   2238.0   2500.0   197.0   174.0   220.0   -3.3445e-07
2369.0   2238.0   2500.0   246.0   220.0   272.0   9.2746e-07
2369.0   2238.0   2500.0   301.0   272.0   330.0   -1.3923e-06
2369.0   2238.0   2500.0   362.5   330.0   395.0   4.7172e-06
2369.0   2238.0   2500.0   431.5   395.0   468.0   -5.587e-06
2369.0   2238.0   2500.0   508.0   468.0   548.0   1.6758e-05
