#: table_doi: 10.17182/hepdata.115022.v2/t25
#: name: ak7_correlations_y1_y1
#: description: The correlation matrix at the particle level of inclusive jet production cross section as a function of the jet transverse momentum~$p_\mathrm{T}$ for jets in $|y| < 0.5$ clustered using the anti-$k_\mathrm{t}$ algorithm with $R=0.7$. It contains contributions from the data and from the \textsc{PYTHIA}~8 sample used to perform the unfolding.
#: data_file: ak7_correlations_y1_y1.yaml
#: keyword observables: correlations
Jet p_{T} [GeV]   Jet p_{T} [GeV] LOW   Jet p_{T} [GeV] HIGH   Jet p_{T} [GeV]   Jet p_{T} [GeV] LOW   Jet p_{T} [GeV] HIGH   correlation
1892.0   1784.0   2000.0   301.0   272.0   330.0   -3.5019e-06
1892.0   1784.0   2000.0   362.5   330.0   395.0   1.3e-05
1892.0   1784.0   2000.0   431.5   395.0   468.0   -2.0986e-05
1892.0   1784.0   2000.0   508.0   468.0   548.0   6.7464e-05
1892.0   1784.0   2000.0   593.0   548.0   638.0   -0.00013857
1892.0   1784.0   2000.0   687.5   638.0   737.0   0.00047903
1892.0   1784.0   2000.0   791.5   737.0   846.0   -0.0010927
1892.0   1784.0   2000.0   906.5   846.0   967.0   0.00323
1892.0   1784.0   2000.0   1034.0   967.0   1101.0   -0.0071135
1892.0   1784.0   2000.0   1174.5   1101.0   1248.0   0.019999
1892.0   1784.0   2000.0   1329.0   1248.0   1410.0   -0.049857
1892.0   1784.0   2000.0   1499.0   1410.0   1588.0   0.14053
1892.0   1784.0   2000.0   1686.0   1588.0   1784.0   -0.36266
1892.0   1784.0   2000.0   1892.0   1784.0   2000.0   1.0
1892.0   1784.0   2000.0   2119.0   2000.0   2238.0   -0.34121
1892.0   1784.0   2000.0   2369.0   2238.0   2500.0   0.1237
1892.0   1784.0   2000.0   2643.5   2500.0   2787.0   -0.047492
1892.0   1784.0   2000.0   2945.0   2787.0   3103.0   0.016554
2119.0   2000.0   2238.0   115.0   97.0   133.0   -1.245e-05
2119.0   2000.0   2238.0   153.5   133.0   174.0   5.0111e-06
2119.0   2000.0   2238.0   197.0   174.0   220.0   -5.7137e-07
2119.0   2000.0   2238.0   246.0   220.0   272.0   2.5043e-08
2119.0   2000.0   2238.0   301.0   272.0   330.0   2.1362e-06
2119.0   2000.0   2238.0   362.5   330.0   395.0   -2.4265e-06
2119.0   2000.0   2238.0   431.5   395.0   468.0   1.2382e-05
2119.0   2000.0   2238.0   508.0   468.0   548.0   -1.5842e-05
2119.0   2000.0   2238.0   593.0   548.0   638.0   5.9011e-05
2119.0   2000.0   2238.0   687.5   638.0   737.0   -0.00011525
2119.0   2000.0   2238.0   791.5   737.0   846.0   0.00044764
2119.0   2000.0   2238.0   906.5   846.0   967.0   -0.00092063
2119.0   2000.0   2238.0   1034.0   967.0   1101.0   0.0026615
2119.0   2000.0   2238.0   1174.5   1101.0   1248.0   -0.0063256
2119.0   2000.0   2238.0   1329.0   1248.0   1410.0   0.018402
2119.0   2000.0   2238.0   1499.0   1410.0   1588.0   -0.046649
2119.0   2000.0   2238.0   1686.0   1588.0   1784.0   0.1351
2119.0   2000.0   2238.0   1892.0   1784.0   2000.0   -0.34121
2119.0   2000.0   2238.0   2119.0   2000.0   2238.0   1.0
2119.0   2000.0   2238.0   2369.0   2238.0   2500.0   -0.33274
2119.0   2000.0   2238.0   2643.5   2500.0   2787.0   0.1357
2119.0   2000.0   2238.0   2945.0   2787.0   3103.0   -0.048074
2369.0   2238.0   2500.0   115.0   97.0   133.0   -8.602e-06
2369.0   2238.0   2500.0   153.5   133.0   174.0   3.5353e-06
2369.0   2238.0   2500.0   197.0   174.0   220.0   -6.6617e-07
2369.0   2238.0   2500.0   246.0   220.0   272.0   7.6019e-07
2369.0   2238.0   2500.0   301.0   272.0   330.0   -1.5541e-07
2369.0   2238.0   2500.0   362.5   330.0   395.0   1.772e-06
2369.0   2238.0   2500.0   431.5   395.0   468.0   -2.901e-06
2369.0   2238.0   2500.0   508.0   468.0   548.0   8.5394e-06
2369.0   2238.0   2500.0   593.0   548.0   638.0   -1.1133e-05
2369.0   2238.0   2500.0   687.5   638.0   737.0   6.1469e-05
2369.0   2238.0   2500.0   791.5   737.0   846.0   -0.00016602
2369.0   2238.0   2500.0   906.5   846.0   967.0   0.00056824
2369.0   2238.0   2500.0   1034.0   967.0   1101.0   -0.00095405
2369.0   2238.0   2500.0   1174.5   1101.0   1248.0   0.0024488
2369.0   2238.0   2500.0   1329.0   1248.0   1410.0   -0.0061888
2369.0   2238.0   2500.0   1499.0   1410.0   1588.0   0.017193
2369.0   2238.0   2500.0   1686.0   1588.0   1784.0   -0.04584
2369.0   2238.0   2500.0   1892.0   1784.0   2000.0   0.1237
2369.0   2238.0   2500.0   2119.0   2000.0   2238.0   -0.33274
2369.0   2238.0   2500.0   2369.0   2238.0   2500.0   1.0
2369.0   2238.0   2500.0   2643.5   2500.0   2787.0   -0.31345
2369.0   2238.0   2500.0   2945.0   2787.0   3103.0   0.12181
2643.5   2500.0   2787.0   115.0   97.0   133.0   -5.4227e-07
2643.5   2500.0   2787.0   153.5   133.0   174.0   2.0068e-07
2643.5   2500.0   2787.0   197.0   174.0   220.0   1.4118e-07
2643.5   2500.0   2787.0   246.0   220.0   272.0   -3.3516e-07
2643.5   2500.0   2787.0   301.0   272.0   330.0   1.3619e-06
2643.5   2500.0   2787.0   362.5   330.0   395.0   -1.4606e-06
2643.5   2500.0   2787.0   431.5   395.0   468.0   6.1538e-06
2643.5   2500.0   2787.0   508.0   468.0   548.0   -8.3641e-06
2643.5   2500.0   2787.0   593.0   548.0   638.0   3.2218e-05
2643.5   2500.0   2787.0   687.5   638.0   737.0   -4.3605e-05
2643.5   2500.0   2787.0   791.5   737.0   846.0   0.00018225
2643.5   2500.0   2787.0   906.5   846.0   967.0   -0.00034641
2643.5   2500.0   2787.0   1034.0   967.0   1101.0   0.0005712
2643.5   2500.0   2787.0   1174.5   1101.0   1248.0   -0.00095433
2643.5   2500.0   2787.0   1329.0   1248.0   1410.0   0.0026652
2643.5   2500.0   2787.0   1499.0   1410.0   1588.0   -0.0075735
2643.5   2500.0   2787.0   1686.0   1588.0   1784.0   0.021722
2643.5   2500.0   2787.0   1892.0   1784.0   2000.0   -0.047492
2643.5   2500.0   2787.0   2119.0   2000.0   2238.0   0.1357
2643.5   2500.0   2787.0   2369.0   2238.0   2500.0   -0.31345
2643.5   2500.0   2787.0   2643.5   2500.0   2787.0   1.0
2643.5   2500.0   2787.0   2945.0   2787.0   3103.0   -0.34886
2945.0   2787.0   3103.0   115.0   97.0   133.0   -2.4508e-06
2945.0   2787.0   3103.0   153.5   133.0   174.0   9.8287e-07
2945.0   2787.0   3103.0   197.0   174.0   220.0   -9.0783e-08
2945.0   2787.0   3103.0   246.0   220.0   272.0   1.3307e-07
2945.0   2787.0   3103.0   301.0   272.0   330.0   -9.683e-08
2945.0   2787.0   3103.0   362.5   330.0   395.0   9.5663e-07
2945.0   2787.0   3103.0   431.5   395.0   468.0   -3.087e-06
2945.0   2787.0   3103.0   508.0   468.0   548.0   5.3497e-06
2945.0   2787.0   3103.0   593.0   548.0   638.0   -1.7672e-05
2945.0   2787.0   3103.0   687.5   638.0   737.0   3.6054e-05
2945.0   2787.0   3103.0   791.5   737.0   846.0   -0.00011657
2945.0   2787.0   3103.0   906.5   846.0   967.0   0.00025899
2945.0   2787.0   3103.0   1034.0   967.0   1101.0   -0.00021475
2945.0   2787.0   3103.0   1174.5   1101.0   1248.0   0.00038287
2945.0   2787.0   3103.0   1329.0   1248.0   1410.0   -0.0003426
2945.0   2787.0   3103.0   1499.0   1410.0   1588.0   0.0021397
2945.0   2787.0   3103.0   1686.0   1588.0   1784.0   -0.006482
2945.0   2787.0   3103.0   1892.0   1784.0   2000.0   0.016554
2945.0   2787.0   3103.0   2119.0   2000.0   2238.0   -0.048074
2945.0   2787.0   3103.0   2369.0   2238.0   2500.0   0.12181
2945.0   2787.0   3103.0   2643.5   2500.0   2787.0   -0.34886
2945.0   2787.0   3103.0   2945.0   2787.0   3103.0   1.0
